NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS;Nº alunos
MUNICIPAL;JUNDIAI;CAMPO LIMPO PAULISTA;CAMPO LIMPO PAULISTA;00;0277125;VENANCIO GONZAGA RAMOS VEREADOR EMEF;Haiti;1
MUNICIPAL;JUNDIAI;ITATIBA;ITATIBA;00;0215405;NAZARETH DE SIQUEIRA RANGEL BARBOZA PROFA EMEB;Portugal;1
MUNICIPAL;JUNDIAI;ITATIBA;ITATIBA;00;0231216;BEIJA FLOR CEMEI;Peru;1
MUNICIPAL;JUNDIAI;ITATIBA;ITATIBA;00;0386042;"INES PRADO ZAMBONI PROFA EMEB ";Espanha;2
MUNICIPAL;JUNDIAI;JARINU;JARINU;00;0270097;DIRNEY JOSE ROSSI PROF EMEF;Japão;2
MUNICIPAL;JUNDIAI;JUNDIAI;JUNDIAI;00;0060161;LUIZ BARBARO EMEB;Haiti;1
MUNICIPAL;JUNDIAI;JUNDIAI;JUNDIAI;00;0207263;MARCOS GASPARIAN EMEB;China;1
MUNICIPAL;JUNDIAI;JUNDIAI;JUNDIAI;00;0449982;MARIA ANGELICA LORENCON PROFA EMEB;Venezuela;2
MUNICIPAL;JUNDIAI;VARZEA PAULISTA;VARZEA PAULISTA;00;0428292;ANISIO TEIXEIRA CENTRO MUNICIPAL DE EDUCACAO BASICA;Bolívia;1
MUNICIPAL;LESTE 1;CANGAIBA;SAO PAULO;00;0053296;CECILIA MEIRELES EMEF;África do Sul;1
MUNICIPAL;LESTE 1;PONTE RASA;SAO PAULO;00;0053648;LUIS WASHINGTON VITA EMEF;Paraguai;1
MUNICIPAL;LESTE 1;VILA JACUI;SAO PAULO;00;0055621;PEDRO ALEIXO DR EMEF;Bolívia;3
MUNICIPAL;LESTE 1;VILA JACUI;SAO PAULO;00;0223219;LINO DE MATTOS SENADOR EMEF;Bolívia;2
MUNICIPAL;CAMPINAS LESTE;BARAO DE GERALDO;CAMPINAS;00;0059249;AGOSTINHO PATTARO CEI;Nigéria;3
MUNICIPAL;CAMPINAS LESTE;BARAO DE GERALDO;CAMPINAS;00;0071122;DULCE BENTO NASCIMENTO PROFA EMEF;Dominicana, República;1
MUNICIPAL;CAMPINAS LESTE;CAMPINAS OESTE;CAMPINAS;00;0083872;HILTON FEDERICI CEI;Colômbia;3
MUNICIPAL;CAMPINAS LESTE;SOUZAS;CAMPINAS;00;0091455;ANGELA CURY ZAKIA PROFA EMEF;México;1
MUNICIPAL;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;00;0059158;CORREA DE MELLO EMEF;Espanha;1
MUNICIPAL;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;00;0059195;HUMBERTO ALENCAR CASTELO BRANCO PRES EMEF;Colômbia;1
MUNICIPAL;CAMPINAS OESTE;VALINHOS;VALINHOS;00;0227024;CECILIA MEIRELES EMEB;China;1
MUNICIPAL;CAMPINAS OESTE;VALINHOS;VALINHOS;00;0227043;CARLOS DE CARVALHO VIEIRA BRAGA EMEB;Síria;1
MUNICIPAL;CAMPINAS OESTE;VALINHOS;VALINHOS;00;0282157;LUIZ ANTONIAZZI EMEB;China;2
MUNICIPAL;CAMPINAS OESTE;VINHEDO;VINHEDO;00;0218406;CLAUDIO GOMES PROFESSOR EM;Venezuela;8
MUNICIPAL;CAMPINAS OESTE;VINHEDO;VINHEDO;00;0218424;MATHIAS DOM EM;Colômbia;3
MUNICIPAL;CAMPINAS OESTE;VINHEDO;VINHEDO;00;0218431;RICARDO JUNCO NETO PROFESSOR EM;Estados Unidos da América;1
MUNICIPAL;CAMPINAS OESTE;VINHEDO;VINHEDO;00;0242615;GRILO FALANTE CEI;Venezuela;1
MUNICIPAL;CAMPINAS OESTE;VINHEDO;VINHEDO;00;0272504;ANDRE FRANCO MONTORO PROFESSOR EM;Colômbia;1
MUNICIPAL;CAPIVARI;CAPIVARI;CAPIVARI;00;0080385;MARIA ROSA LEMBO DUARTE PROFESSORA EM;Haiti;3
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0059481;JOSE BALDUINO DE CAMPOS EMEI DO CAIC;Bolívia;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0060495;CENTRO DE EDUCACAO PROFISSIONAL DE INDAIATUBA - CEPIN;Estados Unidos da América;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0109988;LEONEL JOSE VITORINO RIBEIRO PROFESSOR EMEB;Haiti;4
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0109988;LEONEL JOSE VITORINO RIBEIRO PROFESSOR EMEB;Suíça;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0219344;ELIZABETH DE LOURDES CARDEAL SIGRIST PROFESSORA EMEB;Haiti;2
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0273880;APARECIDO BATISTA DOS SANTOS PROFESSOR EMEB;Colômbia;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0273892;YOLANDA STEFFEN PROFESSORA EMEB;Colômbia;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0437529;AUREA MOREIRA DA COSTA PROFESSORA EMEB;Haiti;1
MUNICIPAL;CAPIVARI;MONTE MOR;MONTE MOR;00;0361665;SAN REMO ESCOLA MUNICIPAL;Equador;1
MUNICIPAL;CAPIVARI;MONTE MOR;MONTE MOR;00;0437505;VISTA ALEGRE ESCOLA MUNICIPAL;Estados Unidos da América;2
MUNICIPAL;CAPIVARI;RIO DAS PEDRAS;RIO DAS PEDRAS;00;0275116;MARIA APPARECIDA AGUIAR DEGASPARI PROFESSORA EMEF;Japão;1
MUNICIPAL;CARAGUATATUBA;CARAGUATATUBA;CARAGUATATUBA;00;0005780;CEI/EMEI PROFA VERA DA SILVA SANTOS;Espanha;1
MUNICIPAL;CARAGUATATUBA;CARAGUATATUBA;CARAGUATATUBA;00;0208334;EMEI EMEF BENEDITO INACIO SOARES;Argentina;2
MUNICIPAL;CARAGUATATUBA;CARAGUATATUBA;CARAGUATATUBA;00;0402862;ADOLFINA LEONOR SOARES DOS SANTOS PROFA CIEFI;Colômbia;2
MUNICIPAL;CARAGUATATUBA;MARESIAS;SAO SEBASTIAO;00;0322532;EDILEUSA BRASIL SOARES DE SOUZA PROFA EM;Portugal;1
MUNICIPAL;CARAGUATATUBA;PORTO NOVO;CARAGUATATUBA;00;0225988;GERALDO DE LIMA PROF EMEF;Haiti;1
MUNICIPAL;CARAGUATATUBA;UBATUBA;UBATUBA;00;0478573;SUMARE CENTRO DE EDUCACAO INFANTIL;Peru;1
MUNICIPAL;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;00;0090773;NOEMY DA SILVEIRA RUDOLFER PROFA EMEF;Portugal;1
MUNICIPAL;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;00;0236202;CASTELO ENCANTADO EMEI;Cabo Verde;1
MUNICIPAL;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;00;0236202;CASTELO ENCANTADO EMEI;Guiné-Bissau;1
MUNICIPAL;CARAPICUIBA;CAUCAIA DO ALTO;COTIA;00;0470752;CARMELINO PIRES DE OLIVEIRA PREFEITO CENTRO EDUC UNIFICADO;Bolívia;1
MUNICIPAL;CARAPICUIBA;COTIA;COTIA;00;0099508;TURIGUARA EM;Haiti;1
MUNICIPAL;CARAPICUIBA;COTIA;COTIA;00;0219836;BAIRRO DA CAPUTERA EM DO;Venezuela;1
MUNICIPAL;CARAPICUIBA;COTIA;COTIA;00;0220395;MARIA DO CARMO DE ALMEIDA JORNALISTA EM;Haiti;8
MUNICIPAL;CARAPICUIBA;COTIA;COTIA;00;0273818;SAMUEL DA SILVA FILHO EM;Japão;1
MUNICIPAL;CARAPICUIBA;COTIA;COTIA;00;0280549;GERALDO GONCALVES DOS SANTOS ESCOLA MUNICIPAL;Venezuela;1
MUNICIPAL;CENTRO;CASA VERDE;SAO PAULO;00;0053351;ANGELINA MAFFEI VITA DONA EMEF;Bolívia;13
MUNICIPAL;CENTRO;LIMAO;SAO PAULO;00;0053363;HUMBERTO DANTAS EMEF;Bolívia;14
MUNICIPAL;CENTRO;SANTA CECILIA;SAO PAULO;00;0207883;ANTONIO FIGUEIREDO AMARAL EMEI;Bolívia;2
MUNICIPAL;CENTRO;SANTANA;SAO PAULO;00;0054525;MAXIMO DE MOURA SANTOS PROFESSOR EMEF;Síria;1
MUNICIPAL;CENTRO;SANTANA;SAO PAULO;00;0070178;DERVILLE ALLEGRETTI PROFESSOR EMEFM;Bolívia;2
MUNICIPAL;CENTRO;SE;SAO PAULO;00;0053545;DUQUE DE CAXIAS EMEF;Congo, República do;2
MUNICIPAL;CENTRO;VILA GUILHERME;SAO PAULO;00;0054628;RUY BARBOSA EMEF;Argentina;1
MUNICIPAL;CENTRO OESTE;BUTANTA;SAO PAULO;00;0053144;AMORIM LIMA DESEMBARGADOR EMEF;Cuba;1
MUNICIPAL;CENTRO OESTE;RIO PEQUENO;SAO PAULO;00;0053193;EUCLYDES DE OLIVEIRA FIGUEIREDO GAL EMEF;Bolívia;1
MUNICIPAL;CENTRO SUL;BELA VISTA;SAO PAULO;00;0053041;CELSO LEITE RIBEIRO FILHO EMEF;Congo, República do;1
MUNICIPAL;CENTRO SUL;IPIRANGA;SAO PAULO;00;0051810;DOM PEDRO I ESCOLA MUNICIPAL EDUCACAO INFANTIL;Haiti;2
MUNICIPAL;CENTRO SUL;MOOCA;SAO PAULO;00;0053569;FABIO DA SILVA PRADO DOUTOR EMEF;Bolívia;15
MUNICIPAL;CENTRO SUL;MOOCA;SAO PAULO;00;0053569;FABIO DA SILVA PRADO DOUTOR EMEF;Japão;1
MUNICIPAL;CENTRO SUL;SACOMA;SAO PAULO;00;0054203;LEAO MACHADO PROFESSOR EMEF;Japão;2
MUNICIPAL;CENTRO SUL;VILA PRUDENTE;SAO PAULO;00;0055104;RUTH LOPES ANDRADE PROFESSORA EMEF;Japão;1
MUNICIPAL;ITAPEVI;ITAPEVI;ITAPEVI;00;0278245;ANDRE FRANCO MONTORO GOVERNADOR CEMEB;Bolívia;2
MUNICIPAL;ITAPEVI;ITAPEVI;ITAPEVI;00;0305078;MARIA ANGELA NUNES NEVES NERI PROFA CEMEB;Nigéria;1
MUNICIPAL;ITAPEVI;JANDIRA;JANDIRA;00;0275785;EDISON ALVES DOS SANTOS EMEB;Bolívia;3
MUNICIPAL;ITAPEVI;JARDIM BELVAL;BARUERI;00;0235532;ARACY MARTINS DE LIMA ESCOLA MUNICIPAL MATERNAL;Bolívia;1
MUNICIPAL;ITAPEVI;JARDIM BELVAL;BARUERI;00;0246797;ARISTIDES DA COSTA E SILVA PROF EMEF;Bolívia;3
MUNICIPAL;ITAPEVI;JARDIM BELVAL;BARUERI;00;0441417;APARECIDA CONCEICAO SOARES AKYAMA PROFA EMM;Bolívia;1
MUNICIPAL;ITAPEVI;JARDIM SILVEIRA;BARUERI;00;0067647;THOMAZ VICTORIA RODRIGUES EMEI;Bolívia;2
MUNICIPAL;ITAPEVI;JARDIM SILVEIRA;BARUERI;00;0246748;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFA DALVA FOGACA;Japão;1
MUNICIPAL;ITAPEVI;JARDIM SILVEIRA;BARUERI;00;0276327;MARGARIDA MARIA MACIEL EMEF;Haiti;3
MUNICIPAL;ITAPEVI;PIRAPORA DO BOM JESUS;PIRAPORA DO BOM JESUS;00;0295954;MARIA APARECIDA BERALDO GALLO PROFA EMEF;Uruguai;1
MUNICIPAL;ITAPEVI;SANTANA DE PARNAIBA;SANTANA DE PARNAIBA;00;0218112;MANOEL JACOB CREMM COLEGIO MUNICIPAL;Venezuela;2
MUNICIPAL;ITAPEVI;SANTANA DE PARNAIBA;SANTANA DE PARNAIBA;00;0240898;JOAO JOSE DE OLIVEIRA PREF COLEGIO MUNICIPAL;Austrália;1
MUNICIPAL;ITAPEVI;SANTANA DE PARNAIBA;SANTANA DE PARNAIBA;00;0249622;IMIDEO GIUSEPPE NERICI PROF COLEGIO MUNICIPAL;Estados Unidos da América;2
MUNICIPAL;ITAPEVI;SANTANA DE PARNAIBA;SANTANA DE PARNAIBA;00;0273659;ANACLETO DE CAMARGO PADRE COLEGIO MUNICIPAL;Haiti;1
MUNICIPAL;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;00;0133607;JOSEFA COSTA DE SOUZA MOURA EM;Argentina;2
MUNICIPAL;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;00;0133607;JOSEFA COSTA DE SOUZA MOURA EM;Paraguai;2
MUNICIPAL;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;00;0216938;PAULO NUNES PROF EM;Haiti;1
MUNICIPAL;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;00;0216999;SHOZAYEMON SETOKUCHI EM;Paraguai;1
MUNICIPAL;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;00;0298165;MICHEL ALVES DE SOUZA PROF EM;Paraguai;2
MUNICIPAL;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;00;0578071;UNIDADE DE EDUCAÇÃO BÁSICA MUNICIPAL OLÍVIO CESAR DE PAULO SILVA;Bolívia;1
MUNICIPAL;ITAQUAQUECETUBA;POA;POA;00;0280963;MANOEL DA SILVA OLIVEIRA EMEB;Bolívia;2
MUNICIPAL;ITARARE;ITARARE;ITARARE;00;0240709;MARIA DA SILVEIRA VASCONCELOS EM;Colômbia;1
MUNICIPAL;ITU;BOITUVA;BOITUVA;00;0128909;"JOSE DA CONCEICAO HOLTZ PROF EMEIEF ";Haiti;2
MUNICIPAL;ITU;ITU;ITU;00;0058282;GABRIELA EMILIA CORREA PACHECO EMEFEI;Guiné-Conacri;1
MUNICIPAL;ITU;ITU;ITU;00;0122464;JULIO CESAR EYMAEL DIACONO EMEI;Haiti;1
MUNICIPAL;ITU;PORTO FELIZ;PORTO FELIZ;00;0282613;ESMEDIO CORONEL EMEF;Líbano;1
MUNICIPAL;ITU;SALTO;SALTO;00;0058300;"CEMUS I JOAO BATISTA DALLA VECCHIA ";Bolívia;1
MUNICIPAL;ITU;SALTO;SALTO;00;0058300;"CEMUS I JOAO BATISTA DALLA VECCHIA ";Haiti;1
MUNICIPAL;ITU;SALTO;SALTO;00;0070300;MARIA FLORINDA ZANNI PROFA CEMUS VIII;Espanha;1
MUNICIPAL;ITU;SALTO;SALTO;00;0570904;MARCIA REGINA BERTAGNA PROFA CEMUS UNIDADE XIV;Estados Unidos da América;1
MUNICIPAL;JABOTICABAL;BEBEDOURO;BEBEDOURO;00;0245045;STELIO MACHADO LOUREIRO PROF EMEB;Colômbia;1
MUNICIPAL;JABOTICABAL;BEBEDOURO;BEBEDOURO;00;0245045;STELIO MACHADO LOUREIRO PROF EMEB;Portugal;1
MUNICIPAL;JABOTICABAL;BEBEDOURO;BEBEDOURO;00;0460503;ELIANE DE VITO FERREIRA PENNA PROFA CEMEI;Colômbia;1
MUNICIPAL;JABOTICABAL;GUATAPARA;GUATAPARA;00;0227336;GUIOMAR APARECIDA MILUZZI DE OLIVEIRA PROFA EMEF;Japão;1
MUNICIPAL;JACAREI;GUARAREMA;GUARAREMA;00;0275797;CELIA LEONOR LOPES LUNARDINI PROFA EMEF;Portugal;1
MUNICIPAL;JACAREI;JACAREI;JACAREI;00;0219599;SILVIO SILVEIRA MELLO FILHO EMEF;Japão;1
MUNICIPAL;JALES;SANTA FE DO SUL;SANTA FE DO SUL;00;0221302;BENEDICTO DE LIMA PROF EM;Japão;2
MUNICIPAL;JALES;SANTA FE DO SUL;SANTA FE DO SUL;00;0221314;ELISABETH MARIA CAVARETTO DE ALMEIDA PROFA EM;Haiti;1
MUNICIPAL;JALES;SANTA FE DO SUL;SANTA FE DO SUL;00;0278464;ROSIMARES CAMARGO BENITEZ EM;Síria;1
MUNICIPAL;JAU;BROTAS;BROTAS;00;0061335;ALVARO CALLADO EM;Estados Unidos da América;1
MUNICIPAL;JAU;DOIS CORREGOS;DOIS CORREGOS;00;0206222;OSCAR NOVAKOSKI EMEFEI;Japão;1
MUNICIPAL;JAU;DOIS CORREGOS;DOIS CORREGOS;00;0430584;FRANCISCO SIMOES EMEF;China;1
MUNICIPAL;JAU;JAU;JAU;00;0219460;MARIA DE LOURDES CAMARGO MELLO PROFA EMEF;Colômbia;3
MUNICIPAL;JAU;PEDERNEIRAS;PEDERNEIRAS;00;0216859;ELIAZAR BRAGA EMEF;Suécia;2
MUNICIPAL;JOSE BONIFACIO;JACI;JACI;00;0213925;DININA SILVEIRA AZEVEDO MILANI ESCOLA MUNICIPAL;Japão;2
MUNICIPAL;JOSE BONIFACIO;MIRASSOL;MIRASSOL;00;0064464;MIGUEL CIONE EMEI;Venezuela;2
MUNICIPAL;JOSE BONIFACIO;MIRASSOL;MIRASSOL;00;0093506;LUIS CARLOS MATIEL PIRES EFEI EM;Equador;1
MUNICIPAL;JOSE BONIFACIO;MIRASSOL;MIRASSOL;00;0215831;CANDIDO BRASIL ESTRELA EMEFEI;Arménia;1
MUNICIPAL;JUNDIAI;CAMPO LIMPO PAULISTA;CAMPO LIMPO PAULISTA;00;0209454;LAZARO GAGO EMEF;Venezuela;1
MUNICIPAL;JUNDIAI;CAMPO LIMPO PAULISTA;CAMPO LIMPO PAULISTA;00;0248769;NAIR RONCHI MARCHETTI EMEF;Bolívia;1
MUNICIPAL;JUNDIAI;ITATIBA;ITATIBA;00;0215430;MARIA MERCEDES DE ARAUJO PROFA EMEB;Estados Unidos da América;1
MUNICIPAL;JUNDIAI;ITUPEVA;ITUPEVA;00;0441466;NILMA ERNESTA CORTELLAZZI TARTALHA PROFESSORA EMEI;Peru;1
MUNICIPAL;JUNDIAI;JUNDIAI;JUNDIAI;00;0060161;LUIZ BARBARO EMEB;Arábia Saudita;1
MUNICIPAL;JUNDIAI;JUNDIAI;JUNDIAI;00;0207251;PEDRO DE OLIVEIRA EMEB;Haiti;8
MUNICIPAL;JUNDIAI;JUNDIAI;JUNDIAI;00;0270118;GERALDO PINTO DUARTE PAES EMEB;Haiti;2
MUNICIPAL;JUNDIAI;VARZEA PAULISTA;VARZEA PAULISTA;00;0200682;SAO MIGUEL ARCANJO CENTRO MUNICIPAL DE EDUCACAO BASICA;Haiti;7
ESTADUAL - SE;SUL 2;JARDIM SAO LUIS;SAO PAULO;08;0924702;SOLANGE APPARECIDA LANDEIRO AGUIAR PROFESSORA;Haiti;2
ESTADUAL - SE;SUL 3;CIDADE DUTRA;SAO PAULO;08;0005368;JOSE VIEIRA DE MORAES PROF;Cuba;1
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;06;0458351;CEL JTO A EE ESTHER GARCIA PROFA;Bolívia;1
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;08;0902287;IRMA CHARLITA;Bolívia;3
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;08;0902913;CHRISTIANO ALTENFELDER SILVA DOUTOR;Haiti;2
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;08;0917503;MARLENE ADUA FORTUNATO PROFESSORA;Bolívia;1
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;08;0925317;MARIAZINHA CONGÍLIO;Venezuela;1
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;08;0925329;ADA PELLEGRINI GRINOVER;Cabo Verde;1
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;08;0925342;VICENTINA APARECIDA TAMBORINO PROFESSORA;África do Sul;2
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;08;0925354;JOSE XAVIER CORTEZ;Haiti;1
ESTADUAL - SE;SUL 3;PARELHEIROS;SAO PAULO;08;0005307;PAULINO NUNES ESPOSO;Bolívia;2
ESTADUAL - SE;SUL 3;PARELHEIROS;SAO PAULO;08;0005332;ERNESTINO LOPES DA SILVA PROF;Japão;1
ESTADUAL - SE;SUL 3;PARELHEIROS;SAO PAULO;08;0920997;JESUS JOSE ATTAB PROFESSOR;Bolívia;1
ESTADUAL - SE;SUL 3;PARELHEIROS;SAO PAULO;10;0925135;INDIGENA GUARANI GWYRA PEPO;Peru;2
ESTADUAL - SE;SUL 3;SOCORRO;SAO PAULO;08;0902925;CALHIM MANOEL ABUD;Haiti;2
ESTADUAL - SE;SUMARE;HORTOLANDIA;HORTOLANDIA;08;0045524;ROBERTO RODRIGUES DE AZEVEDO PASTOR;Colômbia;1
ESTADUAL - SE;SUMARE;HORTOLANDIA;HORTOLANDIA;08;0909610;ELISEO MARSON PROFESSOR;Venezuela;2
ESTADUAL - SE;SUMARE;HORTOLANDIA;HORTOLANDIA;08;0924994;CRISTIANE CHAVES MOREIRA BRAGA PROFESSORA;Angola;3
ESTADUAL - SE;SUMARE;NOVA VENEZA;SUMARE;08;0039834;SOLANGE MAURA ALBINO;Japão;2
ESTADUAL - SE;SUMARE;NOVA VENEZA;SUMARE;08;0042547;ZORAIDE PROENCA KAYSEL PROFESSORA;Portugal;1
ESTADUAL - SE;SUMARE;NOVA VENEZA;SUMARE;08;0042560;MARIA CHEILA ALVES PROFESSORA;Argentina;1
ESTADUAL - SE;SUMARE;PAULINIA;PAULINIA;08;0039913;JOSE NARCISO VIEIRA EHRENBERG PADRE;Paraguai;2
ESTADUAL - SE;SUMARE;SUMARE;SUMARE;08;0017097;ANDRE RODRIGUES DE ALKIMIN PROFESSOR;Japão;1
ESTADUAL - SE;SUZANO;SUZANO;SUZANO;06;0985181;CEL JTO A EE RAUL BRASIL PROFESSOR;Japão;3
ESTADUAL - SE;SUZANO;SUZANO;SUZANO;08;0035518;BATISTA RENZI;Dominicana, República;1
ESTADUAL - SE;SUZANO;SUZANO;SUZANO;08;0925846;TOCHICHICO YOCHICAVA PROFESSOR;Bolívia;2
ESTADUAL - SE;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;08;0010259;ANTONIO INACIO MACIEL;Irão;1
ESTADUAL - SE;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;08;0010261;ALMIR PEREIRA BAHIA REVERENDO;Japão;1
ESTADUAL - SE;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;08;0010297;ZEICY APPARECIDA NOGUEIRA BAPTISTA PROFESSORA;Alemanha;1
ESTADUAL - SE;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;08;0010352;WANDYCK FREITAS JORNALISTA;Japão;1
ESTADUAL - SE;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;08;0902494;JOSE ROBERTO PACHECO;Portugal;1
ESTADUAL - SE;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;08;0906463;EDGARD FRANCISCO;Bolívia;1
ESTADUAL - SE;TAQUARITINGA;IBITINGA;IBITINGA;08;0025069;LUCY SALINA FERNANDES GAION PROFA;Haiti;1
ESTADUAL - SE;TAUBATE;CACAPAVA;CACAPAVA;08;0014084;JOAO GONCALVES BARBOSA PROFESSOR;África do Sul;1
ESTADUAL - SE;TUPA;BASTOS;BASTOS;08;0925007;PARQUE DAS NACOES;Paraguai;1
ESTADUAL - SE;VOTORANTIM;TAPIRAI;TAPIRAI;08;0016871;JOAO ROSA CORONEL;Japão;1
ESTADUAL - SE;VOTORANTIM;VOTORANTIM;VOTORANTIM;08;0924143;EVILAZIO DE GOES VIEIRA;Japão;4
MUNICIPAL;ADAMANTINA;INUBIA PAULISTA;INUBIA PAULISTA;00;0274483;EMEF PROFESSOR WAGNER CAMPATO;Bolívia;1
MUNICIPAL;AMERICANA;AMERICANA;AMERICANA;00;0086216;PATATIVA EMEI;Bolívia;1
MUNICIPAL;AMERICANA;AMERICANA;AMERICANA;00;0228060;PAULO FREIRE EMEF;Alemanha;1
MUNICIPAL;AMERICANA;NOVA ODESSA;NOVA ODESSA;00;0071547;MARIA CECILIA BORRIERO MILANI PROFESSORA CMEI;Bolívia;1
MUNICIPAL;AMERICANA;NOVA ODESSA;NOVA ODESSA;00;0240096;ALVINA MARIA ADAMSON PROFESSORA EMEF;Cuba;1
MUNICIPAL;AMERICANA;NOVA ODESSA;NOVA ODESSA;00;0399243;SIMAO WELSH PREFEITO EMEFEI;Haiti;2
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;00;0201900;IRAIDES FERREIRA LOURENCO PROFESSORA EMEFEI;Bolívia;3
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;00;0209612;ANALIA DE LUCCA FURLAN EMEFEI;Argentina;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;00;0270088;AUGUSTO SCOMPARIN PROFESSOR EMEFEI;Bolívia;2
MUNICIPAL;ANDRADINA;ANDRADINA;ANDRADINA;00;0064889;EULALIA MATOS OLIVEIRA EMEI;Japão;1
MUNICIPAL;APIAI;GUAPIARA;GUAPIARA;00;0057496;NOEL DE FREITAS GOMES DR EMEF;China;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;00;0202551;NORMA GAZONI MARTINS PROFESSORA EMEB;Paraguai;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;00;0239951;FRANCISCA DE ARRUDA FERNANDES EMEB;Japão;1
MUNICIPAL;ARARAQUARA;BOA ESPERANCA DO SUL;BOA ESPERANCA DO SUL;00;0226919;JOANA MARIA B GUEDES CIMEI;Cuba;1
MUNICIPAL;ASSIS;ASSIS;ASSIS;00;0066333;DARCY RIBEIRO PROF EMEIF;Japão;2
MUNICIPAL;ASSIS;LUTECIA;LUTECIA;00;0215855;ANTONIO MONTEIRO DA SILVA EMEIF;Paraguai;2
MUNICIPAL;AVARE;AGUAS DE SANTA BARBARA;AGUAS DE SANTA BARBARA;00;0221200;PAULO APARECIDO SILVERIO EMEF;Japão;2
MUNICIPAL;AVARE;CERQUEIRA CESAR;CERQUEIRA CESAR;00;0234242;AVELINO PEREIRA PROF EMEIEF;Haiti;1
MUNICIPAL;AVARE;CERQUEIRA CESAR;CERQUEIRA CESAR;00;0234254;MARIA JOSE FRANCA NOGUEIRA PROFA EMEIEF;Venezuela;1
MUNICIPAL;BARRETOS;BARRETOS;BARRETOS;00;0206261;ANALIA FRANCO EM;China;1
MUNICIPAL;CAIEIRAS;CAIEIRAS;CAIEIRAS;00;0122737;ZILTON BICUDO PROF EMEMI;Haiti;1
MUNICIPAL;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;00;0276777;LAIRCE DOS SANTOS LUPIANHA PROFA ESCOLA MUNICIPAL;Estados Unidos da América;1
MUNICIPAL;CAIEIRAS;FRANCO DA ROCHA;FRANCO DA ROCHA;00;0344977;EMEB ALCEU ANZELOTTI, DR;Haiti;3
MUNICIPAL;CAIEIRAS;FRANCO DA ROCHA;FRANCO DA ROCHA;00;0344989;EMEB DULCE MOREIRA DE ARAUJO;Bolívia;1
MUNICIPAL;CAIEIRAS;MAIRIPORA;MAIRIPORA;00;0098292;NANCY DE FREITAS ROLIM PROFA EM;Estados Unidos da América;1
MUNICIPAL;CAIEIRAS;POLVILHO;CAJAMAR;00;0098115;" EMEB PROFESSORA CLEIDE APARECIDA FIUZA PENIDO";Bolívia;4
MUNICIPAL;CAIEIRAS;POLVILHO;CAJAMAR;00;0098115;" EMEB PROFESSORA CLEIDE APARECIDA FIUZA PENIDO";Haiti;4
